title,price,rating_average,total_reviews,permalink
Tarjeta De Desarrollo Y Pruebas Esp32 Y Esp8266 Programador,9990.0,4.0,1,https://articulo.mercadolibre.com.co/MCO-1083277810-tarjeta-de-desarrollo-y-pruebas-esp32-y-esp8266-programador-_JM#polycard_client=search-nordic&position=33&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Placa De Extensión Esp32 30 Pines,4800.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1377630913-placa-de-extension-esp32-30-pines-_JM#polycard_client=search-nordic&position=34&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
"Esp32-c6 Super Mini, Wifi, Bluetooth",0.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2596206794-esp32-c6-super-mini-wifi-bluetooth-_JM#polycard_client=search-nordic&position=35&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Módulo Esp32 S3 R16n8,5000.0,5.0,2,https://articulo.mercadolibre.com.co/MCO-1671541252-modulo-esp32-s3-r16n8-_JM#polycard_client=search-nordic&position=36&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Tarjeta De Desarrollo Esp32 Wroom 32d 38 Pines,8000.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-917027008-tarjeta-de-desarrollo-esp32-wroom-32d-38-pines-_JM#polycard_client=search-nordic&position=37&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Modulo Wifi Bluetooth Esp32 Esp32-wroom-32 16m 128mbit,4145.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1972724134-modulo-wifi-bluetooth-esp32-esp32-wroom-32-16m-128mbit-_JM#polycard_client=search-nordic&position=38&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Plc - Arduino - Esp32,50000.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2215578314-plc-arduino-esp32-_JM#polycard_client=search-nordic&position=39&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Board De Desarrollo Esp32 Wifi+bluetooth Ble Con Oled 0.96,3990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-608202339-board-de-desarrollo-esp32-wifibluetooth-ble-con-oled-096-_JM#polycard_client=search-nordic&position=40&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Módulo De Cámara Esp32-cam Ov2640,0.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2602811684-modulo-de-camara-esp32-cam-ov2640-_JM#polycard_client=search-nordic&position=41&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Hiletgo Esp32 Oled Wifi Kit V3 Tipo-c Esp-pulgadas Pantalla,5916.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1401546363-hiletgo-esp32-oled-wifi-kit-v3-tipo-c-esp-pulgadas-pantalla-_JM#polycard_client=search-nordic&position=42&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Esp 32 Placa Desarrollo Wroom Wifi Bluetooth Iot 30 Pines,150.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1533099895-esp-32-placa-desarrollo-wroom-wifi-bluetooth-iot-30-pines-_JM#polycard_client=search-nordic&position=43&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Board Nodemcu Wifi Iot Firebeetle Esp32,8600.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-933734242-board-nodemcu-wifi-iot-firebeetle-esp32-_JM#polycard_client=search-nordic&position=44&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Modulo Wifi Bluetooth Esp32 Esp32-wroom-32d 16m 128mbit,8905.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1349804407-modulo-wifi-bluetooth-esp32-esp32-wroom-32d-16m-128mbit-_JM#polycard_client=search-nordic&position=45&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Esp32wroom Tarjeta Desarrollo Wifi Bluetooth Iot 30 Pines,1164.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1533074045-esp32wroom-tarjeta-desarrollo-wifi-bluetooth-iot-30-pines-_JM#polycard_client=search-nordic&position=46&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
"Placa De Conexión Freenove Para Esp32 Esp32-s3 Wrover Wroom,",72282.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2311352666-placa-de-conexion-freenove-para-esp32-esp32-s3-wrover-wroom-_JM#polycard_client=search-nordic&position=47&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Tarjeta Desarrollo Esp32 Esp-32 Lolin32 Micropython Ch340,7950.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1503023282-tarjeta-desarrollo-esp32-esp-32-lolin32-micropython-ch340-_JM#polycard_client=search-nordic&position=48&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Esp32 38 Pines,8000.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2796210304-esp32-38-pines-_JM#polycard_client=search-nordic&position=49&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Modulo Wifi Bluetooth Esp-32 Tarjeta De Desarrollo Esp32,0.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1239879269-modulo-wifi-bluetooth-esp-32-tarjeta-de-desarrollo-esp32-_JM#polycard_client=search-nordic&position=50&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Board Base Adaptadora Para Esp32 Espwroom32,990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1243677965-board-base-adaptadora-para-esp32-espwroom32-_JM#polycard_client=search-nordic&position=51&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Esp32-cam Ov2640 Con Ch340 Usb-c Wifi Bluetooth,9369.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2203143166-esp32-cam-ov2640-con-ch340-usb-c-wifi-bluetooth-_JM?searchVariation=183013743929#polycard_client=search-nordic&searchVariation=183013743929&position=52&search_layout=stack&type=item&tracking_id=30a183a0-88da-4414-b671-a4251a12b196
Tarjeta De Desarrollo Esp32 Wifi Bluetooth,4000.0,4.8,304,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=hl6Pkxzb8JQbFifiEh8JVi2j10iVBGR7PNaEZX9C4%2BaayB5Wqdm%2FhvievwzEuLbr2zuJFqwOAusaICvvGWpHmp8eVVi8bej0kTO6k%2FCxz5ruS2HovJV6vZ7XPGfdVMoAMEeHzoL%2FKUOopOjDR6gGAhVchc70otlCtUOy7zi5C8Kz4lOs1MAAjv%2BKXFGiQF59JbBAb6cBfhjLdy60z%2BKLdPZyDv5JSiJDme%2FiCzJikE%2BuTE2upMZIOWfvLTO2PVx1xGb%2BifsDjfrwPuvvNKQlbtHZ9D3iVNdCiVQDVsmUqGOax8Qqh8uA8lgMOjm7cpOMdLw3Qj6x1E4cusxPtkgBaK2oXHC5tsHNbR6f6Olg3XzO1QYrrdKiUISUBx1d30kxFmXBZp9bM4uVkjVPKf3g3QbU5wd7XZJ8sE7NytRlPppPKRwA0xn00%2FNAPZsOh5Qyrsjow%2FP0GKMMw1xy4pYlfH3vCsbpgquUt4DCLtDPudyqitra1coUUa3oFdL12eUmhB4k3MNsGu40UPCfQOm1u%2BIWxuDK72UTXOCpl5nH65XUrUM%2FIr%2BxMc06WwSUdn%2BKarIdKyFe2HL0HMAapyMwXSjsOvozErPMY3Vl1Vl%2FU6n%2FTA1tZSLDyzcQ%2FL3WbYj2i0ZnWMJbyYTJgc6ODYkvXqLb27ZJxUmDOs5dPN%2BqhG7o2E2ja%2BOzKndxobmlIVChMP2B9qCX8O0rMJFXhmuZ96XEely8HfUKhBx7KzX%2B2qo1vddM8bYGs4MzpeDFuMPGPQ%3D%3D&rb=x#polycard_client=search-nordic&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Pantalla Oled Display 0.96p Arduino Raspberry Arm Esp32 I2c,8400.0,4.7,28,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=PEWL91gTmyzwwWWfZNSpeYLIWSSypmC6BShwDs5eD6Dk584DhkZRZyFaoRKu1rt1MHrivqDCVcliGu5kpX0Ef8pvrxp5spHNsgXcjW6QfeGUOgirMv3rCLQ9ZzScFMWVmXsTB5oWrAyPO%2BBFzT9Ta6xADhFmKzJG8sOrArOK9hNXsAIz%2B3rbseFD5%2BNY3ILte4GF30fJmbYNjLLbYU2odGyFhG%2BMGJHTjPNxX%2FpbyscwSerHGgbBrGOH8r5T9SWaSOFX0swc99hh7729p%2B3VyzIpbFzeScGO8%2BZI68X7O%2F1mJ6fSUdBiTOngNqnrDP5ax6IVq%2B9XkDX6p2RRkKFm1A7c0yzmPk8I%2Fmt4ELck752nIdRHxTsmRFUE7%2BGqGS4dFY90MycDFO4Cj6IJir5nQy%2Bcy0x%2FfTbwyb3sEMpScYz1wbtj8POFPFMv4cEuf6eStakIB%2BfRWYRYqhqrMUQzn15DafDAxtFxGIPwwM2XJ70n%2FyCOH%2BB3EWq46GUmH0qdaOXPP74aunPwYmC4sY%2B8CAXzYXwf8nyPWAZyOgpmpBmnbBccaaERlS7fQRzGhp3obMdAtoVetjGE94DfteWPnLytBb7QspqUUEa50rsQ6kFVvWDDPdl2ksVrjd%2BAvfK%2FsoCv7BVAsPGdW%2B%2BUzIjxECSF4F75i3dZcvvcg5wYve8jfyVGaPI4aS3TfPtXjYXTSatKqcxYa4CiL4GeE3i%2BYAsTruY2oO%2FodsnCqf71IGzHdsK9RdiH8SUz9CK711vQ4zdMq40Oxc8IeFBzjOMMUJ9lmnY%3D&rb=x#polycard_client=search-nordic&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Modulo Wifi Bluetooth Esp32 Esp32-wrover-ib Ipex 16m 128mbit,4260.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1349883883-modulo-wifi-bluetooth-esp32-esp32-wrover-ib-ipex-16m-128mbit-_JM#polycard_client=search-nordic&position=12&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Esp32 Wroover Wifi Bluetooth,9000.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1529115065-esp32-wroover-wifi-bluetooth-_JM#polycard_client=search-nordic&position=13&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Bmi160 Sensor Acelerometro / Giroscopio 6dof Esp32 Raspberry,300.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1534480809-bmi160-sensor-acelerometro-giroscopio-6dof-esp32-raspberry-_JM#polycard_client=search-nordic&position=14&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
"Placa De Desarrollo Esp32-cam W-bt De 2 Piezas, Aideeken 2 P",24277.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1532088971-placa-de-desarrollo-esp32-cam-w-bt-de-2-piezas-aideeken-2-p-_JM#polycard_client=search-nordic&position=15&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Tarjeta De Desarrollo Esp32 Wifi Bluetooth,5000.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-2175540448-tarjeta-de-desarrollo-esp32-wifi-bluetooth-_JM#polycard_client=search-nordic&position=16&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Tarjeta De Desarrollo Esp32 Wifi Bluetooth,5000.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2536956460-tarjeta-de-desarrollo-esp32-wifi-bluetooth-_JM#polycard_client=search-nordic&position=17&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Tarjeta De Desarrollo Esp32 Wifi Bluetooth Tipo C 30 Pines,0.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2674204516-tarjeta-de-desarrollo-esp32-wifi-bluetooth-tipo-c-30-pines-_JM#polycard_client=search-nordic&position=18&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Esp32-s3-wroom-1-n16r8 Tarjeta De Desarrollo Wifi Dual Usb,9999.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1318472177-esp32-s3-wroom-1-n16r8-tarjeta-de-desarrollo-wifi-dual-usb-_JM#polycard_client=search-nordic&position=19&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Base Para Esp - 32s,2000.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1410635649-base-para-esp-32s-_JM#polycard_client=search-nordic&position=20&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Placa De Conexión Keeyees Esp8266 Gpio 1 En 2 Para Esp8266 E,28657.0,0.0,0,https://www.mercadolibre.com.co/keeyees-2pcs-esp32-breakout-board-gpio-1-into-2-for-38pin-no/p/MCO2001347361#polycard_client=search-nordic&searchVariation=MCO2001347361&position=3&search_layout=stack&type=product&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88&wid=MCO1530904393&sid=search
Módulo De Pantalla En T Lilygo Esp32 Para Placa De Desarroll,40906.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1531936991-modulo-de-pantalla-en-t-lilygo-esp32-para-placa-de-desarroll-_JM#polycard_client=search-nordic&position=21&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
"Placa Base Esp32-devkitc De Aitrip, Placa De Desarrollo Esp3",24277.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1531938171-placa-base-esp32-devkitc-de-aitrip-placa-de-desarrollo-esp3-_JM#polycard_client=search-nordic&position=22&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
"Placa De Desarrollo Esp-wroom-32 De 3 Piezas, Aideeone Esp32",91018.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1531942011-placa-de-desarrollo-esp-wroom-32-de-3-piezas-aideeone-esp32-_JM#polycard_client=search-nordic&position=23&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Placa De Desarrollo Keeyees Esp32 Wifi De 2 Piezas Con Salid,86638.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1531942053-placa-de-desarrollo-keeyees-esp32-wifi-de-2-piezas-con-salid-_JM#polycard_client=search-nordic&position=24&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
"Placa De Conexión Esp32 De Alinan, Gpio 1 En 2 Unidades, Com",7870.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1531951339-placa-de-conexion-esp32-de-alinan-gpio-1-en-2-unidades-com-_JM#polycard_client=search-nordic&position=25&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
"Aitrip, 5 Unidades, 38 Pines, Usb Tipo C Esp32s Esp-wroom-32",7425.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1531990743-aitrip-5-unidades-38-pines-usb-tipo-c-esp32s-esp-wroom-32-_JM#polycard_client=search-nordic&position=26&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
"Placa De Conexión Esp32 Gpio 1 En 2, 3 Unidades, Compatible",74388.0,0.0,0,https://www.mercadolibre.com.co/aitiao-3pcs-esp32-breakout-board-gpio-1-into-2-for-38pin-nar/p/MCO2003986752#polycard_client=search-nordic&searchVariation=MCO2003986752&position=5&search_layout=stack&type=product&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88&wid=MCO1532002471&sid=search
Placa Dweii Esp32 Mini Nodemcu Esp32 Esp32 D1 Mini Esp-32 Wi,28212.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1532003367-placa-dweii-esp32-mini-nodemcu-esp32-esp32-d1-mini-esp-32-wi-_JM#polycard_client=search-nordic&position=27&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
"Placa De Desarrollo Esp32, 1 Pieza Wt32-sc01 Con 3.5 Pulgada",32147.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1532004555-placa-de-desarrollo-esp32-1-pieza-wt32-sc01-con-35-pulgada-_JM#polycard_client=search-nordic&position=28&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Kit De Coche Freenove 4wd Para Esp32-wrover (incluido) (comp,31702.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1532117159-kit-de-coche-freenove-4wd-para-esp32-wrover-incluido-comp-_JM#polycard_client=search-nordic&position=29&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Módulo De Cámara Taidacent Esp32 Cam Ov2640 De 4 Cm Ov2640 M,41129.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1532118593-modulo-de-camara-taidacent-esp32-cam-ov2640-de-4-cm-ov2640-m-_JM#polycard_client=search-nordic&position=30&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Desarrollo Del Módulo De Cámara Bluetooth Wifi Esp32-cam De,74166.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1532118817-desarrollo-del-modulo-de-camara-bluetooth-wifi-esp32-cam-de-_JM#polycard_client=search-nordic&position=31&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Módulo De Cámara Bluetooth Wifi Inalámbrico Esp32-cam Esp32,3490.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1532132217-modulo-de-camara-bluetooth-wifi-inalambrico-esp32-cam-esp32-_JM#polycard_client=search-nordic&position=32&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Mini Módem D-life Esp32 X1 Esp-wroom-32 Wlan Wifi Bluetooth,49221.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1532171185-mini-modem-d-life-esp32-x1-esp-wroom-32-wlan-wifi-bluetooth-_JM#polycard_client=search-nordic&position=33&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
"Módulo De Cámara Esp32 Cam Esp32 Cam Wifi Bluetooth Develo,",40906.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1534093405-modulo-de-camara-esp32-cam-esp32-cam-wifi-bluetooth-develo-_JM#polycard_client=search-nordic&position=34&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
"Placa Básica Acerimc Esp32, Placa De Desarrollo Esp32, 4 Uni",61693.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1534125523-placa-basica-acerimc-esp32-placa-de-desarrollo-esp32-4-uni-_JM#polycard_client=search-nordic&position=35&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Placa De Desarrollo Esp32-c3-devkitm-1u,36971.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1534157349-placa-de-desarrollo-esp32-c3-devkitm-1u-_JM#polycard_client=search-nordic&position=36&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Sensor Tds Solidos Disueltos Calidad De Agua Arduino Esp32,3440.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1478866939-sensor-tds-solidos-disueltos-calidad-de-agua-arduino-esp32-_JM#polycard_client=search-nordic&position=37&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Modulo Wemos Mini D1 Esp32 Esp-32 Wifi + Bluetooth,7999.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-862946294-modulo-wemos-mini-d1-esp32-esp-32-wifi-bluetooth-_JM#polycard_client=search-nordic&position=38&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Modulo Esp32 Wifi + Lora 433 + Gps + Display Oled Usb Tipo C,24990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1497342059-modulo-esp32-wifi-lora-433-gps-display-oled-usb-tipo-c-_JM#polycard_client=search-nordic&position=39&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Modulo Esp32-c3 Super Mini Placa De Desarrollo Usb Tipo C Wi,2490.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2773867652-modulo-esp32-c3-super-mini-placa-de-desarrollo-usb-tipo-c-wi-_JM#polycard_client=search-nordic&position=40&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Display Tft Lcd Touch 2.8  Con Esp32 Wroom Wifi Bluetooth,8900.0,5.0,2,https://articulo.mercadolibre.com.co/MCO-947638189-display-tft-lcd-touch-28-con-esp32-wroom-wifi-bluetooth-_JM#polycard_client=search-nordic&position=41&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Tarjeta Esp32 S3 Uno Wifi N16r8 Devkitc Compatible Arduino,4990.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-1373681035-tarjeta-esp32-s3-uno-wifi-n16r8-devkitc-compatible-arduino-_JM#polycard_client=search-nordic&position=42&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Modulo Esp32 C6 N4r2 Devkitc Dual Usb Tipo C Wroom Wifi,8990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2769183506-modulo-esp32-c6-n4r2-devkitc-dual-usb-tipo-c-wroom-wifi-_JM#polycard_client=search-nordic&position=43&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Nodemcu Esp32s Modulo Esp-32s Wifi Bluetooth Devkit,4990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-2340653864-nodemcu-esp32s-modulo-esp-32s-wifi-bluetooth-devkit-_JM#polycard_client=search-nordic&position=44&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Modulo Esp32 Devkit Wifi Pines Soldados Mejor Que Nodemcu,8990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1467601171-modulo-esp32-devkit-wifi-pines-soldados-mejor-que-nodemcu-_JM#polycard_client=search-nordic&position=45&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Tarjeta De Desarrollo Y Pruebas Esp32 Y Esp8266 Programador,9990.0,4.0,1,https://articulo.mercadolibre.com.co/MCO-1083277810-tarjeta-de-desarrollo-y-pruebas-esp32-y-esp8266-programador-_JM#polycard_client=search-nordic&position=46&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Esp32 Devkitc Doble Nucleo Wroom Wifi Bluetooth Tipo C,9990.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-1280591761-esp32-devkitc-doble-nucleo-wroom-wifi-bluetooth-tipo-c-_JM#polycard_client=search-nordic&position=47&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
' Módulo Esp32 Wifi + Bluetooth 4.2 Ble Nodemcu Con Cable,9933.0,0.0,0,https://www.mercadolibre.com.co/-modulo-esp32-wifi-bluetooth-42-ble-nodemcu-con-cable/p/MCO2001393218#polycard_client=search-nordic&searchVariation=MCO2001393218&position=11&search_layout=stack&type=product&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88&wid=MCO2643390190&sid=search
"Placa De Desarrollo De Pantalla Lcd Esp32-s3 De 1,47 Pulgad",1485.0,0.0,0,https://www.mercadolibre.com.co/esp32-s3-147-inch-lcd-display-development-board-board-rg-/p/MCO2004407741#polycard_client=search-nordic&searchVariation=MCO2004407741&position=4&search_layout=stack&type=product&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88&wid=MCO1528689457&sid=search
. 2 Módulos Esp32 Wifi + Bluetooth 4.2 Ble Dual Core Nodemcu,5565.0,0.0,0,https://www.mercadolibre.com.co/esp32-module-mode-24ghz-processor-microcontroller-integrat/p/MCO2001320235#polycard_client=search-nordic&searchVariation=MCO2001320235&position=7&search_layout=stack&type=product&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88&wid=MCO1492055869&sid=search
/ Para El Módulo Lilygo Tbeam Esp32 Lora 915 Mhz Wifi Gps,37553.0,0.0,0,https://www.mercadolibre.com.co/para-el-modulo-lilygo-tbeam-esp32-lora-915-mhz-wifi-gps-con/p/MCO2001377623#polycard_client=search-nordic&searchVariation=MCO2001377623&position=10&search_layout=stack&type=product&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88&wid=MCO1483515779&sid=search
Tarjeta Freenove Esp32 S3 Wrover + Camara Ov2640 + Memoria,9990.0,0.0,0,https://articulo.mercadolibre.com.co/MCO-1276425257-tarjeta-freenove-esp32-s3-wrover-camara-ov2640-memoria-_JM#polycard_client=search-nordic&position=48&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Tarjeta Expansion Esp32 Devkit 38pin Shield Board Desarrollo,8990.0,5.0,4,https://articulo.mercadolibre.com.co/MCO-1408627684-tarjeta-expansion-esp32-devkit-38pin-shield-board-desarrollo-_JM#polycard_client=search-nordic&position=49&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
"Placa De Desarrollo Esp32-c6-n8 Con Wi-fi6, Bluetooth5, Zigb",1574.0,0.0,0,https://www.mercadolibre.com.co/esp32-c6-n8-development-board-with-wi-fi6-bluetooth5-zigbe/p/MCO2006044880#polycard_client=search-nordic&searchVariation=MCO2006044880&position=8&search_layout=stack&type=product&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88&wid=MCO2805535206&sid=search
Placa Tarjeta Expansion Expansora Esp32 Iot Wifi Bluetooth,7040.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-1413470113-placa-tarjeta-expansion-expansora-esp32-iot-wifi-bluetooth-_JM#polycard_client=search-nordic&position=50&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
"Placa De Desarrollo De Pantalla Lcd Esp32-c6 De 1,47 Pulgada",4417.0,0.0,0,https://www.mercadolibre.com.co/esp32-c6-147-inch-lcd-screen-development-board-wifi-6-bluet/p/MCO2006346287#polycard_client=search-nordic&searchVariation=MCO2006346287&position=9&search_layout=stack&type=product&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88&wid=MCO1543652173&sid=search
Modulo Wifi Esp32u Devkitc Esp32 Wroom 32u Chip Ch9102,7990.0,5.0,1,https://articulo.mercadolibre.com.co/MCO-1452045397-modulo-wifi-esp32u-devkitc-esp32-wroom-32u-chip-ch9102-_JM#polycard_client=search-nordic&position=51&search_layout=stack&type=item&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88
Placa De Desarrollo Stickc Plus2 Esp32 Iot Esp32--v3-,49749.0,0.0,0,https://www.mercadolibre.com.co/stickc-plus2-esp32-iot-development-board-esp32-v3-/p/MCO2006725363#polycard_client=search-nordic&searchVariation=MCO2006725363&position=6&search_layout=stack&type=product&tracking_id=45807ea4-7a84-4285-bd55-eec5cdc6bc88&wid=MCO1533977115&sid=search
